,index,adj neg air pressure raw,adj neg air pressure,current alarm mode,cont air counts raw,cont air counts,makeup wtr cond down raw,makeup wtr cond down,makeup wtr cond up raw,makeup wtr cond up,makeup wtr temp down,makeup wtr temp down raw,makeup wtr temp up,makeup wtr temp up raw,DAS health index,0-15 channel error,16-31 channel error status,error detection status 2,card temperature 2,error detection status 3,card temperature 3,error detection status 4,card temperature 4,error detection status 5,card temperature 5,fc positioning 10V supply,fiss-active-state,fiss-position,mag-current,mag-current-raw,mstat,nfd-1-cps,nfd-1cps-raw,nfd-1-cr,nfd-1-cr-raw,nfd-2-cr,nfd-2-cr-raw,nfd-2-log,nfd-2-log-raw,nfd-3-pwr,nfd-3-pwr-raw,nfd-3-pwr-rng,nfd-4-flux,nfd-4-flux-raw,ram-con-lvl,rom-con-lvl-raw,ram-pool-lvl,ram-pool-lvl-raw,ram-wtr-lvl,ram-wtr-lvl-raw,rcs-scram-rel-q,rcs-scram-st-q,rr-active-state,rr-position,rtpbtempa_00,rtpbtempb_00,rtpctempa_00,rtpctempb_00,rtphactcnta_00,rtphactcntb_00,src-active-state,src-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,ack-button,manual-scram
764134,4709,1.7582,0.0948,1.0,0.0795,1.2008,1.749,0.749,2.2785,1.2785,19.206,1.7682,18.74,1.7496,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.0,10.0,0.0,0.0067,53.0271,5.3027,2.0,17451.6563,2.6967,1.8326,1.5636,1.842,1.5646,0.0381,2.9154,0.0377,2.0044,7.0,0.0573,1.0015,0.109,2.2592,0.0988,2.2166,0.0581,1.986,0.0,0.0,0.0,29.4744,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,49.1305,0.0,0.0
764135,4710,1.7596,0.0949,1.0,0.0795,1.2008,1.7494,0.7494,2.2788,1.2788,19.3093,1.7724,18.7385,1.7495,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.007,53.027,5.3027,2.0,17825.2188,2.7004,1.8817,1.5689,1.824,1.5626,0.0388,2.9197,0.0384,2.024,7.0,0.0615,1.0016,0.1233,2.3129,0.0996,2.2203,0.0571,1.9789,0.0,0.0,0.0,29.4743,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5868,0.0,49.1306,0.0,0.0
764136,4711,1.7584,0.0948,1.0,0.0796,1.2013,1.7497,0.7497,2.2791,1.2791,19.2517,1.7701,18.7245,1.749,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0068,53.0273,5.3027,2.0,18182.0547,2.7039,1.8888,1.5697,1.8312,1.5634,0.0396,2.9245,0.0392,2.0443,7.0,0.0651,1.0017,0.0982,2.2142,0.0931,2.1909,0.0529,1.9457,0.0,0.0,0.0,29.4749,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5867,0.0,49.1306,0.0,0.0
764137,4712,1.7574,0.0947,1.0,0.0794,1.2007,1.7495,0.7495,2.2789,1.2789,19.1568,1.7663,18.7147,1.7486,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0065,53.0268,5.3027,2.0,18480.4043,2.7067,1.886,1.5694,1.8424,1.5646,0.0403,2.9286,0.0399,2.0633,7.0,0.0632,1.0017,0.1823,2.4827,0.0888,2.1703,0.0485,1.9075,0.0,0.0,0.0,29.4746,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5867,0.0,49.1305,0.0,0.0
764138,4713,1.7585,0.0948,1.0,0.0793,1.2003,1.7495,0.7495,2.2786,1.2786,19.0727,1.7629,18.7192,1.7488,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0063,53.0269,5.3027,2.0,18824.0391,2.7099,1.8029,1.5603,1.8357,1.5639,0.041,2.9328,0.0406,2.0839,7.0,0.0622,1.0017,0.1526,2.4054,0.0773,2.1098,0.0505,1.9247,0.0,0.0,0.0,29.474,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5859,0.0,49.1307,0.0,0.0
764139,4714,1.7532,0.0942,1.0,0.0792,1.2,1.749,0.749,2.2785,1.2785,19.2142,1.7686,18.7409,1.7496,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.25,10.0,0.0,0.0061,53.0267,5.3026,2.0,19191.6484,2.7132,1.8383,1.5642,1.8368,1.564,0.0418,2.9374,0.0415,2.1064,7.0,0.0573,1.0015,0.1792,2.4751,0.0767,2.1069,0.0484,1.907,0.0,0.0,0.0,29.4738,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5862,0.0,49.13,0.0,0.0
764140,4715,1.7509,0.0939,1.0,0.0791,1.1998,1.7492,0.7492,2.2788,1.2788,19.3099,1.7724,18.7336,1.7493,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.125,10.0,0.0,0.0055,53.0267,5.3027,2.0,19548.0527,2.7164,1.8642,1.567,1.8434,1.5647,0.0426,2.9414,0.0422,2.1258,7.0,0.0539,1.0014,0.1354,2.3534,0.0723,2.0808,0.0458,1.8831,0.0,0.0,0.0,29.474,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5857,0.0,49.1305,0.0,0.0
764141,4716,1.7552,0.0944,1.0,0.0793,1.2003,1.7499,0.7499,2.2789,1.2789,19.2616,1.7705,18.729,1.7492,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0061,53.0267,5.3027,2.0,19854.2324,2.7191,1.7519,1.5547,1.8393,1.5643,0.0434,2.946,0.0431,2.1482,7.0,0.0571,1.0015,0.2031,2.5297,0.0584,1.9883,0.0537,1.9516,0.0,0.0,0.0,29.4745,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5859,0.0,49.1307,0.0,0.0
764142,4717,1.752,0.094,1.0,0.0792,1.2001,1.7499,0.7499,2.2788,1.2788,19.1728,1.7669,18.7245,1.749,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.25,0.0,24.125,10.0,0.0,0.0068,53.0267,5.3026,2.0,20188.8027,2.722,1.8016,1.5602,1.8257,1.5628,0.0441,2.9496,0.0438,2.1675,7.0,0.0564,1.0015,0.2107,2.5455,0.0593,1.9949,0.0551,1.9632,0.0,0.0,0.0,29.4742,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5862,0.0,49.1307,0.0,0.0
764143,4718,1.7424,0.0928,1.0,0.0791,1.1999,1.7499,0.7499,2.2786,1.2786,19.0729,1.7629,18.7252,1.749,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0062,53.0271,5.3027,2.0,20546.5996,2.7251,1.7311,1.5525,1.8301,1.5633,0.0449,2.9538,0.0446,2.1891,7.0,0.0567,1.0015,0.2299,2.5835,0.0642,2.0297,0.0543,1.9568,0.0,0.0,0.0,29.4745,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5869,0.0,49.1311,0.0,0.0
764144,4719,1.7346,0.0918,1.0,0.0794,1.2007,1.7495,0.7495,2.2785,1.2785,19.1562,1.7662,18.7438,1.7498,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.0,0.0,24.0,10.0,0.0,0.0068,53.0268,5.3027,2.0,20877.2441,2.7279,1.7572,1.5553,1.8353,1.5639,0.0457,2.9582,0.0454,2.2109,7.0,0.0609,1.0016,0.2402,2.6024,0.0558,1.9681,0.0503,1.9236,0.0,0.0,0.0,29.4746,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5869,0.0,49.1305,0.0,0.0
764145,4720,1.7289,0.0911,1.0,0.0794,1.2006,1.7489,0.7489,2.2789,1.2789,19.3027,1.7721,18.7321,1.7493,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.125,10.0,0.0,0.0062,53.0262,5.3026,2.0,21277.2988,2.7312,1.7448,1.554,1.8257,1.5628,0.0466,2.9626,0.0463,2.2342,7.0,0.0636,1.0017,0.2304,2.5844,0.053,1.9462,0.0464,1.8885,0.0,0.0,0.0,29.4745,24.0,24.0,37.0,36.0,16.0,0.0,0.0,183.0,0.0,62.5863,0.0,49.1309,0.0,1.0
764146,4721,1.7179,0.0897,1.0,0.0797,1.2014,1.7494,0.7494,2.2794,1.2794,19.2674,1.7707,18.7194,1.7488,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.0,10.0,0.0,0.0061,53.0262,5.3026,2.0,21650.168,2.7342,1.79,1.5589,1.8271,1.563,0.0475,2.967,0.0472,2.2582,7.0,0.0642,1.0017,0.2192,2.5628,0.059,1.9925,0.0436,1.8618,0.0,0.0,0.0,29.4743,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5857,0.0,49.1308,0.0,0.0
764147,4722,1.7057,0.0882,1.0,0.0793,1.2004,1.7495,0.7495,2.2793,1.2793,19.162,1.7665,18.715,1.7486,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0068,53.0261,5.3026,2.0,22129.9336,2.738,1.814,1.5615,1.8226,1.5625,0.0486,2.972,0.0482,2.2855,7.0,0.0628,1.0017,0.2743,2.66,0.0514,1.9329,0.0445,1.8697,0.0,0.0,0.0,29.4746,24.0,24.0,37.0,36.0,16.0,0.0,0.0,183.0,0.0,62.5865,0.0,49.1309,0.0,0.0
764148,4723,1.7037,0.088,1.0,0.0792,1.2001,1.7498,0.7498,2.2787,1.2787,19.0808,1.7632,18.7253,1.749,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.0,0.0,24.125,10.0,0.0,0.0062,53.0267,5.3027,2.0,22555.2617,2.7413,1.8897,1.5698,1.8263,1.5629,0.0494,2.976,0.049,2.3079,7.0,0.0626,1.0017,0.2448,2.6106,0.0488,1.9107,0.0453,1.8777,0.0,0.0,0.0,29.4734,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5857,0.0,49.1301,0.0,0.0
764149,4724,1.7037,0.088,1.0,0.0792,1.2002,1.7495,0.7495,2.2786,1.2786,19.1559,1.7662,18.7445,1.7498,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0067,53.0266,5.3026,2.0,22917.2246,2.7441,1.8475,1.5652,1.8301,1.5633,0.0502,2.9796,0.0498,2.3289,7.0,0.0579,1.0015,0.2622,2.6405,0.0438,1.8637,0.0424,1.8491,0.0,0.0,0.0,29.4745,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5862,0.0,49.1311,0.0,0.0
764150,4725,1.7047,0.0881,1.0,0.079,1.1996,1.7493,0.7493,2.2787,1.2787,19.3088,1.7724,18.7436,1.7497,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.0,0.0,24.0,10.0,0.0,0.0068,53.0263,5.3026,2.0,23340.4766,2.7472,1.8579,1.5663,1.8339,1.5637,0.0511,2.984,0.0508,2.3545,7.0,0.0559,1.0015,0.2447,2.6104,0.0481,1.9039,0.0539,1.9533,0.0,0.0,0.0,29.4738,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5859,0.0,49.1309,0.0,0.0
764151,4726,1.6999,0.0875,1.0,0.0794,1.2007,1.7494,0.7494,2.279,1.279,19.2897,1.7716,18.7216,1.7489,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0066,53.0265,5.3026,2.0,23735.2266,2.7502,1.888,1.5696,1.8283,1.5631,0.052,2.988,0.0517,2.3784,7.0,0.0585,1.0016,0.1865,2.4925,0.0422,1.8473,0.0482,1.9048,0.0,0.0,0.0,29.4747,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5864,0.0,49.1306,0.0,0.0
764152,4727,1.6984,0.0873,1.0,0.0791,1.1998,1.7495,0.7495,2.2789,1.2789,19.2009,1.768,18.7148,1.7486,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0067,53.0262,5.3027,2.0,24137.1191,2.7531,1.8034,1.5604,1.819,1.5621,0.053,2.9922,0.0527,2.4048,7.0,0.0575,1.0015,0.2099,2.5438,0.0423,1.8485,0.0485,1.9075,0.0,0.0,0.0,29.4745,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5864,0.0,49.1306,0.0,0.0
764153,4728,1.6995,0.0874,1.0,0.0795,1.2009,1.7495,0.7495,2.2787,1.2787,19.0754,1.763,18.7135,1.7485,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,23.875,10.0,0.0,0.0071,53.0263,5.3026,2.0,24690.3223,2.757,1.8347,1.5638,1.8354,1.5639,0.0542,2.9974,0.0539,2.436,7.0,0.059,1.0016,0.1952,2.5124,0.0419,1.8436,0.056,1.9697,0.0,0.0,0.0,29.4743,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.586,0.0,49.1309,0.0,0.0
764154,4729,1.6984,0.0873,1.0,0.0795,1.2007,1.7496,0.7496,2.2785,1.2785,19.1311,1.7652,18.7433,1.7497,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.25,0.0,24.0,10.0,0.0,0.0065,53.0262,5.3026,2.0,25092.9512,2.7598,1.8435,1.5647,1.845,1.5649,0.0551,3.0014,0.0547,2.4594,7.0,0.064,1.0017,0.1916,2.5042,0.0371,1.7913,0.0559,1.9692,0.0,0.0,0.0,29.4744,24.0,24.0,36.0,36.0,15.0,0.0,0.0,183.0,0.0,62.5857,0.0,49.1306,0.0,0.0
764155,4730,1.6938,0.0867,1.0,0.0795,1.201,1.749,0.749,2.2788,1.2788,19.2821,1.7713,18.7389,1.7496,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.0,10.0,0.0,0.0066,53.0261,5.3026,2.0,25553.8945,2.763,1.8037,1.5604,1.8249,1.5627,0.056,3.0053,0.0557,2.4845,7.0,0.0658,1.0018,0.2373,2.5972,0.034,1.7534,0.0733,2.0869,0.0,0.0,0.0,29.4739,24.0,24.0,36.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5859,0.0,49.1309,0.0,0.0
764156,4731,1.6932,0.0866,1.0,0.0793,1.2003,1.7498,0.7498,2.2789,1.2789,19.2819,1.7713,18.731,1.7492,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.0,0.0,24.0,10.0,0.0,0.0069,53.0258,5.3026,2.0,26069.6719,2.7665,1.754,1.555,1.8273,1.563,0.0573,3.0104,0.0571,2.5226,7.0,0.0633,1.0017,0.2618,2.6398,0.0329,1.7391,0.0688,2.0597,0.0,0.0,0.0,29.474,24.0,24.0,36.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5861,0.0,49.1306,0.0,0.0
764157,4732,1.6932,0.0867,1.0,0.0794,1.2006,1.7499,0.7499,2.2784,1.2784,19.2042,1.7682,18.7256,1.749,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.0,0.0,24.125,10.0,0.0,0.0067,53.0258,5.3026,2.0,26428.4063,2.7688,1.8043,1.5605,1.8253,1.5628,0.0582,3.0142,0.0579,2.5445,7.0,0.0607,1.0016,0.2377,2.5979,0.0301,1.7003,0.0632,2.0223,0.0,0.0,0.0,29.4741,24.0,24.0,36.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5857,0.0,49.1306,1.0,0.0
764158,4733,1.6918,0.0865,1.0,0.0791,1.1998,1.7499,0.7499,2.2787,1.2787,19.1026,1.7641,18.7227,1.7489,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.0,0.0,24.125,10.0,0.0,0.0064,53.0257,5.3025,2.0,26921.1602,2.772,1.8317,1.5635,1.829,1.5632,0.0592,3.0181,0.059,2.5725,7.0,0.063,1.0017,0.2835,2.6744,0.0317,1.7232,0.0582,1.9869,0.0,0.0,0.0,29.4741,24.0,24.0,36.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5865,0.0,49.1304,1.0,0.0
764159,4734,1.6881,0.086,1.0,0.0794,1.2007,1.7497,0.7497,2.2785,1.2785,19.117,1.7647,18.7401,1.7496,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.25,0.0,24.0,10.0,0.0,0.0066,53.0259,5.3026,2.0,27398.459,2.7751,1.7954,1.5595,1.8409,1.5645,0.0603,3.0224,0.06,2.6001,7.0,0.0632,1.0017,0.262,2.6401,0.0247,1.6141,0.0564,1.9728,0.0,0.0,0.0,29.4746,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.586,0.0,49.1309,0.0,0.0
764160,4735,1.6848,0.0856,1.0,0.0794,1.2007,1.7493,0.7493,2.2786,1.2786,19.2873,1.7715,18.7465,1.7499,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0066,53.0259,5.3026,2.0,28011.6816,2.7789,1.839,1.5643,1.8388,1.5642,0.0615,3.0271,0.0613,2.6349,7.0,0.069,1.0018,0.3369,2.7494,0.0229,1.582,0.0563,1.9723,0.0,0.0,0.0,29.4742,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,49.1307,0.0,0.0
764161,4736,1.6849,0.0856,1.0,0.0796,1.2011,1.7493,0.7493,2.2789,1.2789,19.304,1.7722,18.7291,1.7492,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0068,53.0259,5.3026,2.0,28427.2441,2.7815,1.8043,1.5605,1.8365,1.564,0.0625,3.0307,0.0623,2.6617,7.0,0.0728,1.0019,0.2976,2.6955,0.0255,1.6277,0.0513,1.9316,0.0,0.0,0.0,29.4745,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5866,0.0,49.1305,0.0,0.0
764162,4737,1.6879,0.086,1.0,0.0792,1.2002,1.7499,0.7499,2.2787,1.2787,19.2369,1.7695,18.7256,1.749,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.0,10.0,0.0,0.0069,53.0255,5.3025,2.0,28878.6035,2.7842,1.755,1.5551,1.8368,1.564,0.0637,3.0352,0.0634,2.692,7.0,0.0793,1.0021,0.2773,2.6649,0.0265,1.6459,0.0531,1.9467,0.0,0.0,0.0,29.4739,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.5858,0.0,49.1304,0.0,0.0
764163,4738,1.6927,0.0866,1.0,0.0794,1.2006,1.7499,0.7499,2.2787,1.2787,19.1338,1.7654,18.7231,1.7489,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.25,0.0,24.125,10.0,0.0,0.0066,53.0255,5.3026,2.0,29366.8574,2.7871,1.7554,1.5551,1.8275,1.563,0.0649,3.0393,0.0646,2.7235,7.0,0.0818,1.0022,0.3292,2.7393,0.0207,1.5388,0.0616,2.0114,0.0,0.0,0.0,29.4737,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,49.1306,0.0,0.0
764164,4739,1.7011,0.0876,1.0,0.0794,1.2006,1.7499,0.7499,2.2786,1.2786,19.0921,1.7637,18.735,1.7494,100.0,0.0,0.0,0.0,23.875,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0065,53.0256,5.3025,2.0,29922.6914,2.7904,1.7904,1.5589,1.8336,1.5637,0.0661,3.0435,0.0659,2.7574,7.0,0.0887,1.0024,0.3349,2.7467,0.0227,1.5772,0.0629,2.0206,0.0,0.0,0.0,29.4741,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.5857,0.0,49.1306,0.0,0.0
764165,4740,1.7043,0.088,1.0,0.0792,1.2002,1.7493,0.7493,2.2784,1.2784,19.2722,1.7709,18.7501,1.75,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0061,53.0254,5.3025,2.0,30579.5664,2.7942,1.8738,1.568,1.8394,1.5643,0.0674,3.0483,0.0673,2.7933,7.0,0.0907,1.0024,0.3195,2.7263,0.0212,1.5482,0.0615,2.0107,0.0,0.0,0.0,29.4743,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5869,0.0,49.1309,0.0,1.0
764166,4741,1.7041,0.088,1.0,0.0792,1.1999,1.7492,0.7492,2.2789,1.2789,19.3158,1.7726,18.7245,1.749,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.0,0.0,24.125,10.0,0.0,0.0066,53.0252,5.3025,2.0,31100.8047,2.7971,1.9185,1.5729,1.849,1.5654,0.0686,3.0522,0.0686,2.8284,7.0,0.089,1.0024,0.2766,2.6638,0.0162,1.4322,0.0591,1.9935,0.0,0.0,0.0,29.4747,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5865,0.0,49.131,0.0,0.0
764167,4742,1.7023,0.0878,1.0,0.0794,1.2005,1.7495,0.7495,2.2789,1.2789,19.2528,1.7701,18.7169,1.7487,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.0,0.0,24.125,10.0,0.0,0.007,53.0255,5.3026,2.0,31739.9063,2.8006,1.9436,1.5757,1.8399,1.5644,0.0698,3.0564,0.0697,2.8595,7.0,0.0922,1.0025,0.2341,2.5913,0.0188,1.4956,0.0573,1.9802,0.0,0.0,0.0,29.4739,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.5862,0.0,49.1306,0.0,0.0
764168,4743,1.7011,0.0876,1.0,0.0794,1.2006,1.7497,0.7497,2.2787,1.2787,19.1195,1.7648,18.721,1.7488,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.0,0.0,24.125,10.0,0.0,0.0067,53.0253,5.3025,2.0,32336.1719,2.8039,1.7794,1.5578,1.8353,1.5639,0.0713,3.0613,0.0712,2.8986,7.0,0.0997,1.0027,0.2302,2.5839,0.0179,1.4736,0.0672,2.0495,0.0,0.0,0.0,29.4743,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.5859,0.0,49.1307,0.0,0.0
764169,4744,1.701,0.0876,1.0,0.0797,1.2015,1.7495,0.7495,2.2785,1.2785,19.0882,1.7635,18.73,1.7492,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.0,0.0,24.0,10.0,0.0,0.0067,53.025,5.3025,2.0,32924.25,2.807,1.7628,1.5559,1.8371,1.564,0.0727,3.0659,0.0727,2.9387,7.0,0.1093,1.0029,0.2989,2.6974,0.0154,1.409,0.0641,2.0288,0.0,0.0,0.0,29.4739,24.0,24.0,37.0,36.0,13.0,0.0,0.0,183.0,0.0,62.586,0.0,49.1307,0.0,0.0
764170,4745,1.6995,0.0874,1.0,0.0793,1.2005,1.7489,0.7489,2.2785,1.2785,19.2211,1.7688,18.7405,1.7496,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0064,53.0252,5.3025,2.0,33407.6016,2.8095,1.8129,1.5614,1.8406,1.5644,0.0739,3.0697,0.0739,2.9707,7.0,0.1078,1.0029,0.2898,2.684,0.0154,1.4106,0.0585,1.9892,0.0,0.0,0.0,29.4742,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5863,0.0,49.1304,0.0,0.0
764171,4746,1.7015,0.0877,1.0,0.0794,1.2005,1.7495,0.7495,2.2787,1.2787,19.2996,1.772,18.736,1.7494,100.0,0.0,0.0,0.0,23.875,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.007,53.0252,5.3025,2.0,34055.1055,2.8129,1.7859,1.5585,1.8464,1.5651,0.0753,3.074,0.0753,3.0092,7.0,0.107,1.0029,0.2627,2.6413,0.0153,1.4073,0.0623,2.0161,0.0,0.0,0.0,29.4742,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5863,0.0,49.1313,0.0,0.0
764172,4747,1.7035,0.0879,1.0,0.0789,1.1993,1.7499,0.7499,2.2786,1.2786,19.2547,1.7702,18.7276,1.7491,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.0,10.0,0.0,0.0067,53.025,5.3025,2.0,34529.457,2.8153,1.7637,1.556,1.8404,1.5644,0.0766,3.0779,0.0766,3.0421,7.0,0.1053,1.0028,0.2504,2.6206,0.0131,1.3405,0.0576,1.9821,0.0,0.0,0.0,29.4744,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5861,0.0,49.1307,0.0,0.0
764173,4748,1.7076,0.0884,1.0,0.0795,1.2008,1.7502,0.7502,2.2786,1.2786,19.1449,1.7658,18.7301,1.7492,100.0,0.0,0.0,0.0,24.0,0.0,25.25,0.0,25.125,0.0,24.125,10.0,0.0,0.0066,53.0251,5.3025,2.0,35114.2188,2.8182,1.7895,1.5589,1.8349,1.5638,0.0779,3.082,0.078,3.0799,7.0,0.1067,1.0028,0.2294,2.5824,0.0118,1.2919,0.0544,1.9571,0.0,0.0,0.0,29.4741,24.0,24.0,37.0,36.0,15.0,0.0,0.0,183.0,0.0,62.586,0.0,49.1309,0.0,0.0
764174,4749,1.7067,0.0883,1.0,0.0792,1.2001,1.7499,0.7499,2.2786,1.2786,19.0706,1.7628,18.7278,1.7491,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0067,53.025,5.3025,2.0,35766.707,2.8214,1.7706,1.5568,1.8303,1.5633,0.0794,3.0862,0.0795,3.1191,7.0,0.1064,1.0028,0.2294,2.5824,0.0126,1.3218,0.0683,2.0562,0.0,0.0,0.0,29.474,24.0,24.0,37.0,36.0,12.0,0.0,0.0,183.0,0.0,62.5857,0.0,49.1305,0.0,0.0
764175,4750,1.7031,0.0879,1.0,0.0795,1.2008,1.749,0.749,2.2785,1.2785,19.1912,1.7676,18.7382,1.7495,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.125,0.0,24.125,10.0,0.0,0.0067,53.0246,5.3025,2.0,36448.7734,2.8247,1.795,1.5595,1.8313,1.5634,0.0809,3.0907,0.0811,3.1638,7.0,0.1122,1.003,0.1984,2.5195,0.0108,1.2546,0.0658,2.0403,0.0,0.0,0.0,29.4742,24.0,24.0,37.0,36.0,14.0,0.0,0.0,183.0,0.0,62.5864,0.0,49.1306,0.0,0.0
764176,4751,1.6999,0.0875,1.0,0.0795,1.201,1.7494,0.7494,2.2788,1.2788,19.31,1.7724,18.738,1.7495,100.0,0.0,0.0,0.0,24.0,0.0,25.125,0.0,25.0,0.0,24.125,10.0,0.0,0.0067,53.0247,5.3025,2.0,37100.4922,2.8278,1.7837,1.5582,1.8213,1.5623,0.0825,3.0951,0.0826,3.2039,7.0,0.1171,1.0031,0.2063,2.5364,0.0105,1.2425,0.0638,2.0267,0.0,0.0,0.0,29.4744,24.0,24.0,37.0,36.0,16.0,0.0,0.0,183.0,0.0,62.5864,0.0,49.131,0.0,0.0
