index,nfd-1-cps,nfd-1-cr,rr-active-state,rr-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position,manual-scram
32438,19060000.0,0.0615,0,29.9583,0,62.5867,0,48.3457,0
32439,19080000.0,0.0572,0,29.9579,0,62.5868,0,48.3451,0
32440,19090000.0,0.0385,0,29.9581,0,62.587,0,48.3456,0
32441,19080000.0,0.0052,0,29.9579,0,62.5869,0,48.3452,0
32442,19040000.0,-0.0257,0,29.958,0,62.5868,0,48.3452,0
32443,19030000.0,-0.0305,0,29.958,0,62.5867,0,48.346,0
32444,19030000.0,0.0203,0,29.9575,0,62.5859,0,48.3453,0
32445,19080000.0,0.0543,0,29.9573,0,62.5863,0,48.3453,0
32446,19080000.0,0.068,0,29.958,0,62.5861,0,48.345,0
32447,19070000.0,0.0094,0,29.9576,0,62.5862,0,48.3451,0
32448,19060000.0,0.0105,0,29.958,0,62.5871,0,48.3455,0
32449,19050000.0,0.0343,0,29.958,0,62.5863,0,48.3453,0
32450,19080000.0,0.0275,0,29.9585,0,62.5862,0,48.3453,0
32451,19090000.0,0.0157,0,29.9578,0,62.5869,0,48.3456,0
32452,19080000.0,0.0439,0,29.958,0,62.5869,0,48.3453,0
32453,19110000.0,0.093,0,29.9582,0,62.5863,0,48.3458,0
32454,19110000.0,0.0968,0,29.958,0,62.5865,0,48.3457,0
32455,19110000.0,0.0581,0,29.9579,0,62.5864,0,48.3453,0
32456,19100000.0,0.0239,0,29.9581,0,62.5862,0,48.3451,0
32457,19110000.0,0.0405,0,29.958,0,62.5865,0,48.3451,0
32458,19110000.0,0.0282,0,29.9579,0,62.5864,0,48.345,0
32459,19060000.0,-0.0252,0,29.9584,0,62.5857,0,48.3446,0
32460,19060000.0,-0.0268,0,29.9581,0,62.5865,0,48.3451,0
32461,19070000.0,0.0009,0,29.958,0,62.5866,0,48.3454,0
32462,19070000.0,0.0241,0,29.9581,0,62.5866,0,48.3455,0
32463,19060000.0,-0.0206,0,29.9583,0,62.5862,0,48.3451,0
32464,19060000.0,-0.0147,0,29.9582,0,62.5867,0,48.3455,0
32465,19060000.0,0.0053,0,29.9575,0,62.5865,0,48.3449,0
32466,19060000.0,0.018,0,29.9577,0,62.5862,0,48.3451,0
32467,19040000.0,-0.0161,0,29.9582,0,62.586,0,48.3452,0
32468,19000000.0,-0.0247,0,29.9584,0,62.5862,0,48.3456,0
32469,19000000.0,-0.0293,0,29.9585,0,62.5862,0,48.3457,0
32470,19000000.0,-0.0291,0,29.9587,0,62.5864,0,48.3455,0
32471,19010000.0,-0.0019,0,29.9588,0,62.5863,0,48.3456,0
32472,19010000.0,0.0071,0,29.9583,0,62.587,0,48.3461,0
32473,19050000.0,0.0565,0,29.9582,0,62.5862,0,48.3454,0
32474,19070000.0,0.0755,0,29.9576,0,62.5865,0,48.3456,0
32475,19060000.0,0.0631,0,29.9579,0,62.5867,0,48.3454,0
32476,19060000.0,0.0676,0,29.9584,0,62.587,0,48.3454,0
32477,19060000.0,0.0409,0,29.9578,0,62.5862,0,48.3456,0
32478,19070000.0,0.0272,0,29.9579,0,62.5862,0,48.3454,0
32479,19070000.0,0.0085,0,29.9576,0,62.5861,0,48.345,0
32480,19080000.0,0.0301,0,29.9581,0,62.5865,0,48.3456,0
32481,19080000.0,0.0074,0,29.9577,0,62.5867,0,48.3454,0
32482,19080000.0,0.0346,0,29.9583,0,62.5864,0,48.3456,0
32483,19070000.0,0.0387,0,29.959,0,62.5873,0,48.3461,0
32484,19070000.0,0.0483,0,29.9581,0,62.586,0,48.3453,1
32485,19070000.0,-0.0108,0,29.958,0,62.5866,0,48.3456,0
32486,19060000.0,-0.0077,0,29.9579,0,62.5868,0,48.3452,0
32487,19060000.0,0.0493,0,29.9582,0,62.5862,0,48.3457,0
32488,19110000.0,0.0517,0,29.9578,0,62.5866,0,48.3453,0
32489,19110000.0,0.0481,0,29.9576,0,62.5863,0,48.3453,0
32490,19090000.0,0.0086,0,29.9582,0,62.5863,0,48.3452,0
32491,19080000.0,0.0224,0,29.9585,0,62.587,0,48.3456,0
32492,19120000.0,0.0491,0,29.9584,0,62.5873,0,48.346,0
32493,19110000.0,-1.5115,0,29.9586,0,62.5867,0,48.3457,0
32494,15070000.0,-3.3166,0,29.9579,0,62.5861,0,48.3454,0
32495,11320000.0,-3.3178,0,29.9579,0,62.5867,0,48.3453,0
32496,8338011.0,-3.3177,0,29.9573,0,62.5867,0,48.3452,0
32497,6396582.5,-3.3177,0,29.9581,0,62.5861,0,48.3452,0
32498,4588872.5,-3.3184,0,29.9575,0,62.5864,0,48.345,0
32499,3737451.5,-3.318,0,29.9581,0,62.5864,0,48.3452,0
32500,3004028.5,-3.3188,0,29.9581,0,62.5864,0,48.3168,0
32501,2298522.5,-3.3188,0,29.9582,0,62.5866,0,48.2902,0
32502,1928132.75,-3.3181,0,29.9587,0,62.5864,0,48.2903,0
32503,1584769.375,-3.3188,0,29.9583,0,62.5866,0,48.29,0
32504,1330330.125,-3.3192,0,29.9579,0,62.5871,0,48.2444,0
32505,1139647.875,-3.3193,0,29.9576,0,62.5861,0,48.2202,0
32506,992810.1875,-3.3198,0,29.9579,0,62.586,0,48.2198,0
32507,875791.4375,-3.3195,0,29.9577,0,62.5864,0,48.2201,0
32508,784564.6875,-3.3197,0,29.9579,0,62.5866,0,48.1614,0
32509,715598.1875,-3.3195,0,29.9578,0,62.5861,0,48.1553,0
32510,661851.75,-3.3201,0,29.958,0,62.5865,0,48.1555,0
32511,610280.6875,-3.3201,0,29.9578,0,62.5874,0,48.1553,0
32512,569872.8125,-3.3196,0,29.9589,0,62.5866,0,48.1559,0
32513,543924.5,-3.3195,0,29.9584,0,62.5865,0,48.1561,0
32514,511144.4688,-3.3195,0,29.958,0,62.5869,0,48.1557,0
32515,488117.3438,-3.3182,0,29.9585,0,62.5863,0,48.1553,0
32516,462784.875,-3.3186,0,29.9577,0,62.5863,0,48.1554,0
32517,444940.4063,-3.3195,0,29.9575,0,62.5861,0,48.1553,0
32518,425541.8125,-3.3202,0,29.9578,0,62.5866,0,48.1548,0
32519,410794.3438,-3.3196,0,29.958,0,62.5863,0,48.1558,0
32520,394194.25,-3.3194,0,29.9575,0,62.5861,0,48.1551,0
32521,381635.6563,-3.3181,0,29.9582,0,62.586,0,48.1557,0
32522,366376.2188,-3.3186,0,29.9581,0,62.586,0,48.1554,0
32523,355304.1563,-3.3185,0,29.9581,0,62.5864,0,48.1558,0
32524,343039.3125,-3.3181,0,29.9588,0,62.5869,0,48.1558,0
32525,333748.0938,-3.3174,0,29.9589,0,62.5867,0,48.1561,0
32526,322107.9375,-3.3186,0,29.9584,0,62.5863,0,48.1557,0
32527,313433.125,-3.3184,0,29.958,0,62.5867,0,48.1559,0
32528,301928.7188,-3.3155,0,29.958,0,62.5864,0,48.1554,0
32529,294439.1563,-3.2234,0,29.958,0,62.5868,0,48.1556,0
32530,284531.375,-3.1539,0,29.9583,0,62.587,0,48.1556,0
32531,277377.0625,-3.0518,0,29.9584,0,62.5864,0,48.1557,0
32532,268382.4375,-3.0391,0,29.9584,0,62.5864,0,48.1557,0
32533,259875.9375,-2.9611,0,29.9582,0,62.5866,0,48.1555,0
32534,254053.9375,-2.91,0,29.958,0,62.5865,0,48.1552,0
32535,246465.25,-2.8961,0,29.9582,0,62.5862,0,48.1554,0
32536,239359.6719,-2.8504,0,29.9579,0,62.5866,0,48.1556,0
32537,233301.125,-2.8219,0,29.9577,0,62.5868,0,48.1555,0
32538,227357.8594,-2.7987,0,29.9579,0,62.5867,0,48.1554,0
32539,221230.8281,-2.6816,0,29.9577,0,62.5868,0,48.1549,0
32540,216684.9063,-2.6083,0,29.9576,0,62.5865,0,48.0899,0
32541,210146.9688,-2.5761,0,29.9585,0,62.5865,0,48.0859,0
32542,205948.6094,-2.5408,0,29.9584,0,62.5869,0,48.0861,0
32543,200445.5781,-2.4828,0,29.9585,0,62.5862,0,48.0857,0
37129,4099908.25,-0.0246,0,29.7942,0,62.5869,0,48.0248,0
37130,4099987.0,-0.0452,0,29.7946,0,62.5867,0,48.0245,0
37131,4098766.0,-0.0655,0,29.7945,0,62.5866,0,48.0242,0
37132,4089820.25,-0.0446,0,29.7941,0,62.5867,0,48.0242,0
37133,4095858.75,-0.0144,8,29.7915,0,62.5866,0,48.0251,0
37134,4089197.25,-0.0272,0,29.6275,0,62.5871,0,48.0247,0
37135,4091729.25,-0.0504,0,29.627,0,62.5868,0,48.0241,0
37136,4083303.25,-0.0783,0,29.6269,0,62.5865,0,48.0243,0
37137,4080334.0,-0.0634,0,29.6268,0,62.5868,0,48.0245,0
37138,4076751.5,-0.0347,0,29.6264,0,62.5861,0,48.0245,0
37139,4077339.25,-0.0061,0,29.6262,0,62.5867,0,48.0241,0
37140,4075017.5,-0.0159,0,29.6262,0,62.5867,0,48.0241,0
37141,4077232.75,-9.16e-05,0,29.6262,0,62.586,0,48.0241,0
37142,4079259.0,0.0097,0,29.6264,0,62.5862,0,48.0241,0
37143,4077529.5,-0.0472,0,29.6265,0,62.5864,0,48.0243,0
37144,4070009.5,-0.0326,0,29.6264,0,62.5864,0,48.0244,0
37145,4080266.75,-0.0045,0,29.6265,0,62.5863,0,48.0244,0
37146,4075274.75,-0.0275,0,29.6264,0,62.5865,0,48.024,0
37147,4068205.5,-0.0499,0,29.626,0,62.5861,0,48.0235,0
37148,4064566.75,-0.051,0,29.6261,0,62.5862,0,48.0245,0
37149,4057048.5,-0.0554,0,29.6268,0,62.5863,0,48.0243,0
37150,4061098.5,-0.0202,0,29.6263,0,62.5866,0,48.0242,0
37151,4058869.75,-0.0219,0,29.6264,0,62.5865,0,48.0243,0
37152,4052891.25,-0.0325,0,29.6264,0,62.5862,0,48.0244,0
37153,4056196.75,-0.0394,0,29.6269,0,62.5863,0,48.0249,0
37154,4049171.75,-0.0659,0,29.6266,0,62.5865,0,48.0244,0
37155,4047566.0,-0.0341,0,29.6259,0,62.5866,0,48.0241,0
37156,4048199.5,-0.0272,0,29.6264,0,62.5859,0,48.0241,0
37157,4048816.25,-0.0235,0,29.6264,0,62.5866,0,48.0239,0
37158,4043562.75,-0.0305,0,29.6262,0,62.5864,0,48.0242,0
37159,4042580.75,-0.0336,0,29.6265,0,62.5862,0,48.0243,0
37160,4032938.25,-0.0624,0,29.6262,0,62.5868,0,48.0248,0
37161,4032495.5,-0.0751,0,29.6268,0,62.5871,0,48.0247,0
37162,4029751.5,-0.05,0,29.6265,0,62.5863,0,48.0243,0
37163,4032202.25,-0.0179,0,29.6271,0,62.5874,0,48.0251,0
37164,4031637.75,-0.0044,0,29.6269,0,62.5869,0,48.0252,0
37165,4033276.0,0.0067,0,29.6264,0,62.5864,0,48.0242,0
37166,4033353.5,-0.0125,0,29.6269,0,62.5859,0,48.024,0
37167,4031637.75,-0.022,0,29.7547,0,62.5864,0,48.0243,0
37168,4021960.75,-0.0313,0,29.7722,0,62.5865,0,48.0246,0
37169,4024649.75,-0.0207,0,29.7723,0,62.5869,0,48.0245,0
37170,4024649.75,-0.0289,0,29.7731,0,62.5866,0,48.0245,0
37171,4024920.5,-0.0396,0,29.7729,0,62.5871,0,48.0249,0
37172,4013865.75,-0.0436,0,29.773,0,62.5866,0,48.0249,0
37173,4014229.25,-0.0356,0,29.7728,0,62.5874,0,48.0252,0
37174,4013072.5,-0.0352,0,29.7734,0,62.5871,0,48.0245,0
37175,4013160.5,-0.021,0,29.7728,0,62.587,0,48.0246,0
37176,4012549.25,-0.0372,0,29.7725,0,62.5862,0,48.0248,0
37177,4009741.75,-0.0501,0,29.7722,0,62.5865,0,48.0245,0
37178,4003236.75,-0.0595,0,29.7721,0,62.5864,0,48.024,0
37179,4003582.75,-0.0591,0,29.7723,0,62.5864,0,48.0245,0
37180,3988424.25,-0.0643,0,29.7721,0,62.5869,0,48.0243,0
37181,3987855.0,-0.0565,0,29.7719,0,62.5863,0,48.0242,0
37182,3987586.75,-0.0702,0,29.7725,0,62.5862,0,48.0244,0
37183,3988725.25,-0.0227,0,29.772,0,62.5858,0,48.0247,0
37184,3988391.5,-0.0364,0,29.7725,0,62.5862,0,48.0243,0
37185,3979031.25,-0.0557,0,29.7722,0,62.5863,0,48.0247,0
37186,3980593.25,-0.0711,0,29.7724,0,62.5858,0,48.0243,0
37187,3978539.75,-0.0586,0,29.7727,0,62.587,0,48.0249,0
37188,3978725.25,-0.0305,0,29.7723,0,62.5862,0,48.0245,0
37189,3975663.25,-0.0311,0,29.7725,0,62.5864,0,48.0246,1
37190,3972412.5,-0.0355,0,29.7732,0,62.587,0,48.0245,0
37191,3969208.0,-0.0502,0,29.7727,0,62.5873,0,48.025,0
37192,3962567.5,-0.0994,0,29.7729,0,62.5871,0,48.0246,0
37193,3952172.25,-0.0837,0,29.7724,0,62.5868,0,48.0244,0
37194,3954038.5,-0.0632,0,29.7724,0,62.5869,0,48.0247,0
37195,3954917.75,-0.0375,0,29.7724,0,62.5864,0,48.0246,0
37196,3951852.0,-0.0209,0,29.7721,0,62.5866,0,48.0245,0
37197,3942750.75,-0.1358,0,29.7717,0,62.5859,0,48.0239,0
37198,3459111.0,-3.314,0,29.7722,0,62.5867,0,48.0245,0
37199,2568539.25,-3.3177,0,29.7729,0,62.5866,0,48.0246,0
37200,1905741.5,-3.318,0,29.7724,0,62.5873,0,48.0251,0
37201,1465134.75,-3.3183,0,29.7725,0,62.587,0,48.025,0
37202,1081497.625,-3.3178,0,29.7729,0,62.5867,0,48.0248,0
37203,854695.3125,-3.3179,0,29.772,0,62.5869,0,48.024,0
37204,673070.4375,-3.3176,0,29.772,0,62.5863,0,48.0243,0
37205,539318.75,-3.3172,0,29.7716,0,62.5859,0,48.0237,0
37206,429316.7188,-3.3172,0,29.772,0,62.5865,0,48.0239,0
37207,358407.2813,-3.3179,0,29.7724,0,62.5862,0,48.0239,0
37208,303504.1563,-3.3191,0,29.7719,0,62.5863,0,48.0239,0
37209,261727.1875,-3.3184,0,29.7724,0,62.5869,0,48.0246,0
37210,231090.4844,-3.3187,0,29.7726,0,62.5863,0,48.0245,0
37211,206187.8594,-3.3193,0,29.7719,0,62.5862,0,48.0242,0
37212,183883.9844,-3.3201,0,29.7721,0,62.5864,0,48.0245,0
37213,168532.0156,-3.3178,0,29.7721,0,62.5868,0,48.0246,0
37214,157771.3281,-3.3176,0,29.7724,0,62.5866,0,48.0248,0
37215,146896.7656,-3.3187,0,29.7726,0,62.5864,0,48.0249,0
37216,138577.3281,-3.319,0,29.7728,0,62.5867,0,48.0248,0
37217,131653.7969,-3.319,0,29.7726,0,62.5865,0,48.0247,0
37218,124393.6484,-3.3194,0,29.7725,0,62.5866,0,48.0249,0
37219,119183.5859,-3.3194,0,29.7722,0,62.5865,0,48.0242,0
37220,114773.4063,-3.3195,0,29.7719,0,62.5865,0,48.0244,0
37221,110037.3828,-3.3193,0,29.7724,0,62.5863,0,48.0244,0
37222,106331.8906,-3.3195,0,29.7723,0,62.5867,0,48.0244,0
37223,102247.4219,-3.3192,0,29.7725,0,62.5865,0,48.0249,0
37224,99151.7422,-3.3177,0,29.7725,0,62.587,0,48.025,0
37225,96033.5938,-3.3184,0,29.7731,0,62.5874,0,48.0242,0
37226,92814.5781,-3.3185,0,29.7723,0,62.5867,0,48.0246,0
37227,89834.1797,-3.3185,0,29.7725,0,62.5868,0,48.0245,0
37228,87069.1484,-3.3187,0,29.7718,0,62.5864,0,48.0245,0
37229,84437.875,-3.3187,0,29.7722,0,62.5863,0,48.0249,0
37230,82077.2813,-3.2492,0,29.7722,0,62.5862,0,48.0241,0
37231,79804.3672,-3.1292,0,29.7721,0,62.5864,0,48.0242,0
37232,77321.8203,-3.0258,0,29.7722,0,62.5865,0,48.0242,0
37233,75408.4609,-2.9755,0,29.7722,0,62.5868,0,48.0245,0
37234,73295.9766,-2.9453,0,29.7721,0,62.5858,0,48.0247,0
37235,71317.4063,-2.867,0,29.7723,0,62.5865,0,48.0241,0
37236,69504.5313,-2.8163,0,29.7723,0,62.5864,0,48.0246,0
37237,67503.5,-2.8131,0,29.7722,0,62.5867,0,48.0245,0
37238,65777.0938,-2.7564,0,29.7723,0,62.5863,0,48.0241,0
37239,63956.8906,-2.7395,0,29.7721,0,62.5866,0,48.0245,0
37240,62594.9844,-2.6735,0,29.7722,0,62.5864,0,48.0248,0
37241,60693.8359,-2.6831,0,29.7727,0,62.5861,0,48.0244,0
37242,59319.8633,-2.6913,0,29.7722,0,62.5869,0,48.0243,0
37243,57429.6875,-2.675,0,29.7727,0,62.5865,0,48.0242,0
37244,55939.3438,-2.6467,0,29.9261,0,62.5867,0,48.0247,0
37245,54568.7305,-2.6261,0,29.9283,0,62.5867,0,48.0247,0
37246,53072.375,-2.6202,0,29.9283,0,62.5869,0,48.0252,0
37247,51812.9492,-2.6133,0,29.9284,0,62.5866,0,48.0251,0
37248,50470.5859,-2.6229,0,29.9278,0,62.5867,0,48.0245,0
89758,34070000.0,0.035,0,29.7283,0,62.5874,0,48.0249,0
89759,34060000.0,0.0295,0,29.7284,0,62.5868,0,48.0247,0
89760,34020000.0,0.007,0,29.7281,0,62.5868,0,48.0245,0
89761,33980000.0,0.0212,0,29.7281,0,62.5865,0,48.0249,0
89762,34040000.0,0.0164,0,29.7283,0,62.5864,0,48.0246,0
89763,34040000.0,-0.0113,0,29.728,0,62.5865,0,48.0246,0
89764,33970000.0,-0.0137,0,29.7276,0,62.5865,0,48.0245,0
89765,33980000.0,0.0041,0,29.7275,0,62.5866,0,48.0243,0
89766,34010000.0,0.0285,0,29.7277,0,62.5867,0,48.0246,0
89767,34010000.0,-0.0143,0,29.7274,0,62.5865,0,48.0244,0
89768,33970000.0,0.0114,0,29.7275,0,62.5862,0,48.0241,0
89769,33960000.0,0.0267,0,29.7277,0,62.586,0,48.0243,0
89770,33960000.0,0.0155,0,29.7274,0,62.5861,0,48.024,0
89771,34010000.0,0.0306,0,29.7274,0,62.5862,0,48.024,0
89772,33960000.0,0.0075,0,29.7275,0,62.5865,0,48.0241,0
89773,33950000.0,0.0004,0,29.7273,0,62.5861,0,48.0237,0
89774,33960000.0,0.0039,0,29.7273,0,62.5857,0,48.0236,0
89775,33980000.0,0.0098,0,29.7275,0,62.5861,0,48.0243,0
89776,34010000.0,0.0322,0,29.7272,0,62.5865,0,48.0242,0
89777,34010000.0,0.0009,0,29.7277,0,62.5863,0,48.0242,0
89778,33990000.0,0.0018,0,29.7284,0,62.5864,0,48.0244,0
89779,33970000.0,-0.0226,0,29.7279,0,62.5864,0,48.0246,0
89780,33960000.0,-0.0203,0,29.7276,0,62.5864,0,48.0241,0
89781,33920000.0,0.0061,0,29.7279,0,62.5869,0,48.0246,0
89782,33960000.0,0.0355,0,29.7282,0,62.5864,0,48.0242,0
89783,33960000.0,0.0351,0,29.7281,0,62.5864,0,48.0244,0
89784,33950000.0,0.0146,0,29.7279,0,62.5865,0,48.0246,0
89785,33970000.0,0.0134,0,29.7282,0,62.5865,0,48.0247,0
89786,33980000.0,0.0291,0,29.7278,0,62.5862,0,48.0247,0
89787,34000000.0,0.0296,0,29.7283,0,62.5873,0,48.0246,0
89788,34060000.0,0.0904,0,29.7286,0,62.5867,0,48.0247,0
89789,34070000.0,0.0285,0,29.7278,0,62.5867,0,48.0241,0
89790,34040000.0,0.052,0,29.7276,0,62.5868,0,48.0242,0
89791,34050000.0,0.0297,0,29.728,0,62.5863,0,48.0242,0
89792,34030000.0,0.0322,0,29.7272,0,62.5861,0,48.0242,0
89793,33970000.0,0.012,0,29.7272,0,62.5865,0,48.0241,0
89794,34040000.0,0.0218,0,29.7274,0,62.5867,0,48.0243,0
89795,34060000.0,0.0473,0,29.7276,0,62.5868,0,48.0245,0
89796,34060000.0,-0.0003,0,29.7277,0,62.5865,0,48.0245,0
89797,34000000.0,-0.0042,0,29.7281,0,62.5866,0,48.0244,0
89798,34010000.0,0.0042,0,29.7281,0,62.5866,0,48.0243,0
89799,33970000.0,-0.0079,0,29.7279,0,62.5865,0,48.0243,0
89800,33980000.0,0.0371,0,29.7278,0,62.5865,0,48.0245,0
89801,34040000.0,0.0437,0,29.728,0,62.5863,0,48.024,0
89802,33960000.0,-0.0123,0,29.7274,0,62.5863,0,48.0244,0
89803,33950000.0,-0.0241,0,29.7276,0,62.5861,0,48.0239,0
89804,33980000.0,-0.0324,0,29.7278,0,62.5862,0,48.0242,0
89805,33910000.0,-0.0516,0,29.7279,0,62.5864,0,48.0242,0
89806,33950000.0,0.0105,0,29.7277,0,62.5867,0,48.0245,0
89807,34000000.0,0.0201,0,29.7275,0,62.5867,0,48.0246,0
89808,33990000.0,0.0477,0,29.7284,0,62.5865,0,48.0248,0
89809,34000000.0,0.0627,0,29.7281,0,62.5864,0,48.0242,0
89810,34060000.0,0.0496,0,29.7277,0,62.5866,0,48.024,0
89811,33980000.0,0.0251,0,29.7274,0,62.5861,0,48.0242,0
89812,33960000.0,0.0172,0,29.7277,0,62.5865,0,48.0242,0
89813,33960000.0,-0.0197,0,29.7279,0,62.587,0,48.0245,0
89814,33960000.0,-0.0163,0,29.7283,0,62.587,0,48.0252,0
89815,33960000.0,0.0237,0,29.7279,0,62.5872,0,48.0244,0
89816,33960000.0,0.031,0,29.7276,0,62.5864,0,48.0243,0
89817,34030000.0,0.0514,0,29.7275,0,62.5861,0,48.0242,0
89818,33960000.0,0.0416,0,29.7274,0,62.5857,0,48.024,1
89819,34010000.0,0.0498,0,29.7274,0,62.5863,0,48.0245,0
89820,34060000.0,0.0255,0,29.7282,0,62.5867,0,48.0241,0
89821,33990000.0,0.0266,0,29.7285,0,62.5875,0,48.0254,0
89822,34080000.0,0.0435,0,29.728,0,62.5861,0,48.0249,0
89823,34090000.0,0.0349,0,29.7278,0,62.5865,0,48.0243,0
89824,34090000.0,0.0228,0,29.7274,0,62.5858,0,48.0242,0
89825,34080000.0,0.0268,0,29.7273,0,62.5863,0,48.0245,0
89826,34050000.0,0.0627,0,29.7279,0,62.5868,0,48.0245,0
89827,33830000.0,-3.2347,0,29.7278,0,62.5865,0,48.0244,0
89828,25850000.0,-3.3175,0,29.7284,0,62.5866,0,48.0247,0
89829,19110000.0,-3.3187,0,29.7279,0,62.5865,0,48.0247,0
89830,14290000.0,-3.3184,0,29.728,0,62.5863,0,48.0244,0
89831,10520000.0,-3.3198,0,29.7278,0,62.5861,0,48.024,0
89832,8077103.5,-3.3199,0,29.7278,0,62.5863,0,48.0247,0
89833,6305056.0,-3.3192,0,29.7281,0,62.586,0,48.0244,0
89834,4973522.5,-3.3191,0,29.728,0,62.587,0,48.0245,0
89835,4059555.0,-3.3178,0,29.7278,0,62.5863,0,48.0244,0
89836,3134827.75,-3.3175,0,29.728,0,62.5866,0,48.024,0
89837,2676946.75,-3.3174,0,29.7274,0,62.5865,0,48.0242,0
89838,2256411.0,-3.3181,0,29.7274,0,62.5859,0,48.0242,0
89839,1866812.25,-3.3175,0,29.7277,0,62.5866,0,48.0244,0
89840,1678060.0,-3.317,0,29.728,0,62.5872,0,48.0248,0
89841,1482119.375,-3.3174,0,29.7281,0,62.5868,0,48.0247,0
89842,1333774.375,-3.3189,0,29.7278,0,62.5873,0,48.0247,0
89843,1224347.125,-3.3184,0,29.7275,0,62.5865,0,48.024,0
89844,1124965.625,-3.3194,0,29.7275,0,62.5873,0,48.0242,0
89845,1038190.562,-3.3195,0,29.7274,0,62.5867,0,48.0247,0
89846,971411.8125,-3.3193,0,29.728,0,62.5865,0,48.0246,0
89847,923827.875,-3.318,0,29.7279,0,62.5867,0,48.0249,0
89848,865278.8125,-3.317,0,29.7282,0,62.5864,0,48.0249,0
89849,828009.875,-3.319,0,29.7278,0,62.5868,0,48.0244,0
89850,791538.5625,-3.3182,0,29.7275,0,62.5868,0,48.0244,0
89851,757984.375,-3.3169,0,29.7281,0,62.5864,0,48.0249,0
89852,729756.1875,-3.3172,0,29.7273,0,62.5864,0,48.0242,0
89853,702134.875,-3.3175,0,29.7277,0,62.5863,0,48.0245,0
89854,672926.3125,-3.3189,0,29.7277,0,62.5863,0,48.0238,0
89855,648541.9375,-3.3199,0,29.727,0,62.5866,0,48.024,0
89856,628171.4375,-3.3191,0,29.728,0,62.5865,0,48.0245,0
89857,604761.8125,-3.3187,0,29.728,0,62.5862,0,48.024,0
89858,586854.375,-3.3182,0,29.7281,0,62.5868,0,48.0243,0
89859,567950.5,-3.3176,0,29.7279,0,62.5864,0,48.0243,0
89860,545603.0,-3.3189,0,29.728,0,62.5868,0,48.0243,0
89861,528272.125,-3.3174,0,29.7279,0,62.587,0,48.0247,0
89862,515724.7188,-3.3166,0,29.7277,0,62.5866,0,48.0244,0
89863,501272.4375,-3.2553,0,29.7279,0,62.5863,0,48.0246,0
89864,485532.3125,-3.1851,0,29.7284,0,62.5868,0,48.0247,0
89865,469761.9688,-3.1373,0,29.7274,0,62.5866,0,48.024,0
89866,455373.0,-3.0579,0,29.7277,0,62.5864,0,48.0247,0
89867,444721.8438,-3.0104,0,29.7275,0,62.5869,0,48.0245,0
89868,431700.2188,-2.9422,0,29.7275,0,62.5866,0,48.0241,0
89869,418659.75,-2.8706,0,29.7278,0,62.5868,0,48.0242,0
89870,408866.75,-2.8286,0,29.7273,0,62.5862,0,48.0241,0
89871,397496.8125,-2.8336,0,29.7279,0,62.5866,0,48.0242,0
89872,387536.625,-2.8042,0,29.7284,0,62.5864,0,48.0244,0
89873,377420.7188,-2.7392,0,29.7281,0,62.5874,0,48.0245,0
89874,367663.2188,-2.7271,0,29.7284,0,62.5867,0,48.0244,0
89875,357541.625,-2.7138,0,29.7282,0,62.587,0,48.0249,0
89876,347715.8438,-2.666,0,29.7276,0,62.5866,0,48.024,0
89877,338525.5313,-2.6801,0,29.7278,0,62.5867,0,48.0243,0
93318,34260000.0,0.0343,0,29.7269,0,62.5862,0,48.0239,0
93319,34280000.0,-0.0227,0,29.7272,0,62.5864,0,48.0239,0
93320,34290000.0,-0.0168,0,29.7276,0,62.587,0,48.0243,0
93321,34200000.0,-0.0313,0,29.7274,0,62.5862,0,48.0245,0
93322,34200000.0,-0.0084,0,29.7285,0,62.5868,0,48.0248,0
93323,34190000.0,-0.0073,0,29.7281,0,62.5864,0,48.0244,0
93324,34260000.0,0.0509,0,29.7278,0,62.5866,0,48.0247,0
93325,34290000.0,0.0692,0,29.7281,0,62.5865,0,48.0248,0
93326,34290000.0,0.048,0,29.7284,0,62.5867,0,48.0251,0
93327,34290000.0,0.0389,0,29.7277,0,62.5872,0,48.0246,0
93328,34270000.0,0.0033,0,29.7277,0,62.5867,0,48.0251,0
93329,34260000.0,-0.0171,0,29.7278,0,62.5868,0,48.0248,0
93330,34150000.0,-0.0036,0,29.728,0,62.5872,0,48.0247,0
93331,34190000.0,0.005,0,29.7283,0,62.5868,0,48.025,0
93332,34250000.0,0.0235,0,29.7285,0,62.5869,0,48.0252,0
93333,34260000.0,0.0226,0,29.7279,0,62.5863,0,48.0241,0
93334,34290000.0,0.0188,0,29.7278,0,62.5865,0,48.0245,0
93335,34250000.0,-0.0102,0,29.7276,0,62.5866,0,48.024,0
93336,34200000.0,-1.19e-05,0,29.7278,0,62.5861,0,48.0247,0
93337,34170000.0,0.003,0,29.7279,0,62.5871,0,48.0248,0
93338,34190000.0,0.0149,0,29.728,0,62.5866,0,48.0241,0
93339,34280000.0,0.039,0,29.728,0,62.587,0,48.0248,0
93340,34290000.0,0.0162,0,29.7278,0,62.587,0,48.0247,0
93341,34240000.0,0.0164,0,29.7276,0,62.5864,0,48.0246,0
93342,34190000.0,-0.0025,0,29.7277,0,62.5864,0,48.0247,0
93343,34200000.0,-0.0414,0,29.7279,0,62.5866,0,48.0244,0
93344,34170000.0,0.0124,0,29.7278,0,62.5866,0,48.0246,0
